sample,timestamp_ms,altitude_ft,phase,motor_pos,heading_error_deg,p_term,i_term,loiter_step
431,4310,0.00,6,0.7000,-27.60,-0.248435,4.161014,0
432,4320,0.00,6,0.7000,-27.72,-0.249480,4.133294,0
433,4330,0.00,6,0.7000,-27.83,-0.250499,4.105461,0
434,4340,0.00,6,0.7000,-27.94,-0.251494,4.077517,0
435,4350,0.00,6,0.7000,-28.05,-0.252464,4.049466,0
436,4360,0.00,6,0.7000,-28.16,-0.253409,4.021309,0
437,4370,0.00,6,0.7000,-28.26,-0.254328,3.993050,0
438,4380,0.00,6,0.7000,-28.36,-0.255222,3.964692,0
439,4390,0.00,6,0.7000,-28.45,-0.256090,3.936238,0
440,4400,0.00,6,0.7000,-28.55,-0.256933,3.907690,0
441,4410,0.00,6,0.7000,-28.64,-0.257749,3.879051,0
442,4420,0.00,6,0.7000,-28.73,-0.258541,3.850324,0
443,4430,0.00,6,0.7000,-28.81,-0.259306,3.821512,0
444,4440,0.00,6,0.7000,-28.89,-0.260045,3.792619,0
445,4450,0.00,6,0.7000,-28.97,-0.260759,3.763645,0
446,4460,0.00,6,0.7000,-29.05,-0.261446,3.734596,0
447,4470,0.00,6,0.7000,-29.12,-0.262107,3.705473,0
448,4480,0.00,6,0.7000,-29.19,-0.262742,3.676279,0
449,4490,0.00,6,0.7000,-29.26,-0.263351,3.647018,0
450,4500,0.00,6,0.7000,-29.33,-0.263933,3.617692,0
451,4510,0.00,6,0.7000,-29.39,-0.264489,3.588304,0
452,4520,0.00,6,0.7000,-29.45,-0.265019,3.558858,0
453,4530,0.00,6,0.7000,-29.50,-0.265522,3.529355,0
454,4540,0.00,6,0.7000,-29.56,-0.265998,3.499800,0
455,4550,0.00,6,0.7000,-29.61,-0.266448,3.470195,0
456,4560,0.00,6,0.7000,-29.65,-0.266871,3.440542,0
457,4570,0.00,6,0.7000,-29.70,-0.267268,3.410846,0
458,4580,0.00,6,0.7000,-29.74,-0.267637,3.381108,0
459,4590,0.00,6,0.7000,-29.78,-0.267980,3.351333,0
460,4600,0.00,6,0.7000,-29.81,-0.268297,3.321522,0
461,4610,0.00,6,0.7000,-29.84,-0.268586,3.291679,0
462,4620,0.00,6,0.7000,-29.87,-0.268848,3.261807,0
463,4630,0.00,6,0.7000,-29.90,-0.269084,3.231909,0
464,4640,0.00,6,0.7000,-29.92,-0.269293,3.201988,0
465,4650,0.00,6,0.7000,-29.94,-0.269475,3.172046,0
466,4660,0.00,6,0.7000,-29.96,-0.269630,3.142087,0
467,4670,0.00,6,0.7000,-29.97,-0.269757,3.112114,0
468,4680,0.00,6,0.7000,-29.98,-0.269858,3.082130,0
469,4690,0.00,6,0.7000,-29.99,-0.269932,3.052137,0
470,4700,0.00,6,0.7000,-30.00,-0.269979,3.022140,0
471,4710,0.00,6,0.7000,-30.00,-0.269999,2.992140,0
472,4720,0.00,6,0.7000,-30.00,-0.269992,2.962141,0
473,4730,0.00,6,0.7000,-30.00,-0.269958,2.932145,0
474,4740,0.00,6,0.7000,-29.99,-0.269897,2.902157,0
475,4750,0.00,6,0.7000,-29.98,-0.269809,2.872178,0
476,4760,0.00,6,0.7000,-29.97,-0.269694,2.842212,0
477,4770,0.00,6,0.7000,-29.95,-0.269552,2.812262,0
478,4780,0.00,6,0.7000,-29.93,-0.269383,2.782330,0
479,4790,0.00,6,0.7000,-29.91,-0.269187,2.752421,0
480,4800,0.00,6,0.7000,-29.88,-0.268964,2.722536,0
481,4810,0.00,6,0.7000,-29.86,-0.268715,2.692678,0
482,4820,0.00,6,0.7000,-29.83,-0.268438,2.662852,0
483,4830,0.00,6,0.7000,-29.79,-0.268135,2.633059,0
484,4840,0.00,6,0.7000,-29.76,-0.267805,2.603303,0
485,4850,0.00,6,0.7000,-29.72,-0.267448,2.573587,0
486,4860,0.00,6,0.7000,-29.67,-0.267064,2.543913,0
487,4870,0.00,6,0.7000,-29.63,-0.266653,2.514285,0
488,4880,0.00,6,0.7000,-29.58,-0.266216,2.484705,0
489,4890,0.00,6,0.7000,-29.53,-0.265753,2.455177,0
490,4900,0.00,6,0.7000,-29.47,-0.265262,2.425704,0
491,4910,0.00,6,0.7000,-29.42,-0.264745,2.396287,0
492,4920,0.00,6,0.7000,-29.36,-0.264202,2.366932,0
493,4930,0.00,6,0.7000,-29.29,-0.263632,2.337639,0
494,4940,0.00,6,0.7000,-29.23,-0.263036,2.308413,0
495,4950,0.00,6,0.7000,-29.16,-0.262414,2.279256,0
496,4960,0.00,6,0.7000,-29.09,-0.261765,2.250171,0
497,4970,0.00,6,0.7000,-29.01,-0.261090,2.221161,0
498,4980,0.00,6,0.7000,-28.93,-0.260389,2.192229,0
499,4990,0.00,6,0.7000,-28.85,-0.259662,2.163377,0
500,5000,0.00,6,0.7000,-28.77,-0.258910,2.134609,0
501,5010,0.00,6,0.7000,-28.68,-0.258131,2.105928,0
502,5020,0.00,6,0.7000,-28.59,-0.257326,2.077336,0
503,5030,0.00,6,0.7000,-28.50,-0.256496,2.048836,0
504,5040,0.00,6,0.7000,-28.40,-0.255640,2.020432,0
505,5050,0.00,6,0.7000,-28.31,-0.254758,1.992126,0
506,5060,0.00,6,0.7000,-28.21,-0.253851,1.963920,0
507,5070,0.00,6,0.7000,-28.10,-0.252919,1.935818,0
508,5080,0.00,6,0.7000,-28.00,-0.251961,1.907822,0
509,5090,0.00,6,0.7000,-27.89,-0.250978,1.879936,0
510,5100,0.00,6,0.7000,-27.77,-0.249970,1.852161,0
511,5110,0.00,6,0.7000,-27.66,-0.248937,1.824502,0
512,5120,0.00,6,0.7000,-27.54,-0.247879,1.796960,0
513,5130,0.00,6,0.7000,-27.42,-0.246796,1.769538,0
514,5140,0.00,6,0.7000,-27.30,-0.245689,1.742239,0
515,5150,0.00,6,0.7000,-27.17,-0.244557,1.715066,0
516,5160,0.00,6,0.7000,-27.04,-0.243401,1.688021,0
517,5170,0.00,6,0.7000,-26.91,-0.242220,1.661108,0
518,5180,0.00,6,0.7000,-26.78,-0.241015,1.634329,0
519,5190,0.00,6,0.7000,-26.64,-0.239786,1.607686,0
520,5200,0.00,6,0.7000,-26.50,-0.238533,1.581182,0
521,5210,0.00,6,0.7000,-26.36,-0.237256,1.554820,0
522,5220,0.00,6,0.7000,-26.22,-0.235955,1.528603,0
523,5230,0.00,6,0.7000,-26.07,-0.234631,1.502533,0
524,5240,0.00,6,0.7000,-25.92,-0.233283,1.476613,0
525,5250,0.00,6,0.7000,-25.77,-0.231912,1.450845,0
526,5260,0.00,6,0.7000,-25.61,-0.230518,1.425231,0
527,5270,0.00,6,0.7000,-25.46,-0.229101,1.399776,0
528,5280,0.00,6,0.7000,-25.30,-0.227661,1.374480,0
529,5290,0.00,6,0.7000,-25.13,-0.226198,1.349347,0
530,5300,0.00,6,0.7000,-24.97,-0.224712,1.324379,0
531,5310,0.00,6,0.7000,-24.80,-0.223204,1.299579,0
532,5320,0.00,6,0.7000,-24.63,-0.221674,1.274948,0
533,5330,0.00,6,0.7000,-24.46,-0.220121,1.250490,0
534,5340,0.00,6,0.7000,-24.28,-0.218547,1.226207,0
535,5350,0.00,6,0.7000,-24.11,-0.216950,1.202102,0
536,5360,0.00,6,0.7000,-23.93,-0.215332,1.178176,0
537,5370,0.00,6,0.7000,-23.74,-0.213693,1.154432,0
538,5380,0.00,6,0.7000,-23.56,-0.212032,1.130873,0
539,5390,0.00,6,0.7000,-23.37,-0.210350,1.107501,0
540,5400,0.00,6,0.7000,-23.18,-0.208646,1.084318,0
541,5410,0.00,6,0.7000,-22.99,-0.206922,1.061327,0
542,5420,0.00,6,0.7000,-22.80,-0.205178,1.038529,0
543,5430,0.00,6,0.7000,-22.60,-0.203412,1.015928,0
544,5440,0.00,6,0.7000,-22.40,-0.201627,0.993525,0
545,5450,0.00,6,0.7000,-22.20,-0.199821,0.971323,0
546,5460,0.00,6,0.7000,-22.00,-0.197995,0.949323,0
547,5470,0.00,6,0.7000,-21.79,-0.196150,0.927529,0
548,5480,0.00,6,0.7000,-21.59,-0.194284,0.905942,0
549,5490,0.00,6,0.7000,-21.38,-0.192400,0.884564,0
550,5500,0.00,6,0.7000,-21.17,-0.190496,0.863398,0
551,5510,0.00,6,0.7000,-20.95,-0.188573,0.842445,0
552,5520,0.00,6,0.7000,-20.74,-0.186631,0.821708,0
553,5530,0.00,6,0.7000,-20.52,-0.184671,0.801189,0
554,5540,0.00,6,0.7000,-20.30,-0.182692,0.780890,0
555,5550,0.00,6,0.7000,-20.08,-0.180695,0.760813,0
556,5560,0.00,6,0.7000,-19.85,-0.178680,0.740960,0
557,5570,0.00,6,0.7000,-19.63,-0.176646,0.721332,0
558,5580,0.00,6,0.7000,-19.40,-0.174596,0.701933,0
559,5590,0.00,6,0.7000,-19.17,-0.172527,0.682763,0
560,5600,0.00,6,0.7000,-18.94,-0.170442,0.663825,0
561,5610,0.00,6,0.7000,-18.70,-0.168339,0.645121,0
562,5620,0.00,6,0.7000,-18.47,-0.166220,0.626652,0
563,5630,0.00,6,0.7000,-18.23,-0.164084,0.608420,0
564,5640,0.00,6,0.7000,-17.99,-0.161932,0.590428,0
565,5650,0.00,6,0.7000,-17.75,-0.159763,0.572677,0
566,5660,0.00,6,0.7000,-17.51,-0.157579,0.555168,0
567,5670,0.00,6,0.7000,-17.26,-0.155378,0.537904,0
568,5680,0.00,6,0.7000,-17.02,-0.153163,0.520885,0
569,5690,0.00,6,0.7000,-16.77,-0.150931,0.504115,0
570,5700,0.00,6,0.7000,-16.52,-0.148685,0.487595,0
571,5710,0.00,6,0.7000,-16.27,-0.146424,0.471325,0
572,5720,0.00,6,0.7000,-16.02,-0.144148,0.455309,0
573,5730,0.00,6,0.7000,-15.76,-0.141858,0.439547,0
574,5740,0.00,6,0.7000,-15.51,-0.139554,0.424041,0
575,5750,0.00,6,0.7000,-15.25,-0.137235,0.408793,0
576,5760,0.00,6,0.7000,-14.99,-0.134903,0.393803,0
577,5770,0.00,6,0.7000,-14.73,-0.132558,0.379075,0
578,5780,0.00,6,0.7000,-14.47,-0.130199,0.364608,0
579,5790,0.00,6,0.7000,-14.20,-0.127827,0.350405,0
580,5800,0.00,6,0.7000,-13.94,-0.125443,0.336467,0
581,5810,0.00,6,0.6997,-13.67,-0.123045,0.322795,0
582,5820,0.00,6,0.6888,-13.40,-0.120636,0.309391,0
583,5830,0.00,6,0.6780,-13.13,-0.118215,0.296256,0
584,5840,0.00,6,0.6676,-12.86,-0.115781,0.283392,0
585,5850,0.00,6,0.6575,-12.59,-0.113336,0.270799,0
586,5860,0.00,6,0.6476,-12.32,-0.110880,0.258479,0
587,5870,0.00,6,0.6380,-12.05,-0.108413,0.246433,0
588,5880,0.00,6,0.6287,-11.77,-0.105935,0.234663,0
589,5890,0.00,6,0.6197,-11.49,-0.103446,0.223169,0
590,5900,0.00,6,0.6110,-11.22,-0.100947,0.211952,0
591,5910,0.00,6,0.6026,-10.94,-0.098438,0.201015,0
592,5920,0.00,6,0.5944,-10.66,-0.095918,0.190357,0
593,5930,0.00,6,0.5866,-10.38,-0.093390,0.179981,0
594,5940,0.00,6,0.5790,-10.09,-0.090852,0.169886,0
595,5950,0.00,6,0.5718,-9.81,-0.088305,0.160074,0
596,5960,0.00,6,0.5648,-9.53,-0.085749,0.150547,0
597,5970,0.00,6,0.5581,-9.24,-0.083184,0.141304,0
598,5980,0.00,6,0.5517,-8.96,-0.080612,0.132347,0
599,5990,0.00,6,0.5456,-8.67,-0.078031,0.123677,0
600,6000,0.00,6,0.5399,-8.38,-0.075442,0.115294,1
601,6010,0.00,6,0.5344,-8.09,-0.072846,0.107200,1
602,6020,0.00,6,0.5292,-7.80,-0.070243,0.099396,1
603,6030,0.00,6,0.5242,-7.51,-0.067632,0.091881,1
604,6040,0.00,6,0.5196,-7.22,-0.065015,0.084657,1
605,6050,0.00,6,0.5153,-6.93,-0.062391,0.077725,1
606,6060,0.00,6,0.5113,-6.64,-0.059761,0.071085,1
607,6070,0.00,6,0.5076,-6.35,-0.057125,0.064738,1
608,6080,0.00,6,0.5042,-6.05,-0.054483,0.058684,1
609,6090,0.00,6,0.5011,-5.76,-0.051836,0.052924,1
610,6100,0.00,6,0.4983,-5.46,-0.049184,0.047459,1
611,6110,0.00,6,0.4958,-5.17,-0.046527,0.042290,1
612,6120,0.00,6,0.4936,-4.87,-0.043865,0.037416,1
613,6130,0.00,6,0.4916,-4.58,-0.041198,0.032838,1
614,6140,0.00,6,0.4900,-4.28,-0.038528,0.028557,1
615,6150,0.00,6,0.4887,-3.98,-0.035854,0.024574,1
616,6160,0.00,6,0.4877,-3.69,-0.033176,0.020887,1
617,6170,0.00,6,0.4870,-3.39,-0.030495,0.017499,1
618,6180,0.00,6,0.4866,-3.09,-0.027811,0.014409,1
619,6190,0.00,6,0.4865,-2.79,-0.025124,0.011617,1
620,6200,0.00,6,0.4867,-2.49,-0.022434,0.009125,1
621,6210,0.00,6,0.4872,-2.19,-0.019742,0.006931,1
622,6220,0.00,6,0.4880,-1.89,-0.017049,0.005037,1
623,6230,0.00,6,0.4891,-1.59,-0.014353,0.003442,1
624,6240,0.00,6,0.4905,-1.30,-0.011656,0.002147,1
625,6250,0.00,6,0.4922,-1.00,-0.008958,0.001152,1
626,6260,0.00,6,0.4942,-0.70,-0.006259,0.000456,1
627,6270,0.00,6,0.4965,-0.40,-0.003560,0.000061,1
628,6280,0.00,6,0.4991,-0.10,-0.000860,-0.000035,1
629,6290,0.00,6,0.5020,0.20,0.001840,0.000169,1
630,6300,0.00,6,0.5052,0.50,0.004540,0.000674,1
631,6310,0.00,6,0.5087,0.80,0.007239,0.001478,1
632,6320,0.00,6,0.5125,1.10,0.009938,0.002582,1
633,6330,0.00,6,0.5166,1.40,0.012635,0.003986,1
634,6340,0.00,6,0.5210,1.70,0.015332,0.005690,1
635,6350,0.00,6,0.5257,2.00,0.018027,0.007693,1
636,6360,0.00,6,0.5307,2.30,0.020720,0.009995,1
637,6370,0.00,6,0.5360,2.60,0.023411,0.012596,1
638,6380,0.00,6,0.5416,2.90,0.026099,0.015496,1
639,6390,0.00,6,0.5475,3.20,0.028785,0.018694,1
640,6400,0.00,6,0.5537,3.50,0.031468,0.022191,1
641,6410,0.00,6,0.5601,3.79,0.034148,0.025985,1
642,6420,0.00,6,0.5669,4.09,0.036825,0.030077,1
643,6430,0.00,6,0.5740,4.39,0.039498,0.034465,1
644,6440,0.00,6,0.5813,4.69,0.042167,0.039151,1
645,6450,0.00,6,0.5890,4.98,0.044831,0.044132,1
646,6460,0.00,6,0.5969,5.28,0.047492,0.049409,1
647,6470,0.00,6,0.6051,5.57,0.050147,0.054981,1
648,6480,0.00,6,0.6136,5.87,0.052798,0.060847,1
649,6490,0.00,6,0.6224,6.16,0.055443,0.067007,1
650,6500,0.00,6,0.6315,6.45,0.058082,0.073461,1
651,6510,0.00,6,0.6409,6.75,0.060716,0.080207,1
652,6520,0.00,6,0.6506,7.04,0.063344,0.087245,1
653,6530,0.00,6,0.6605,7.33,0.065965,0.094575,1
654,6540,0.00,6,0.6708,7.62,0.068580,0.102195,1
655,6550,0.00,6,0.6813,7.91,0.071188,0.110105,1
656,6560,0.00,6,0.6921,8.20,0.073789,0.118303,1
657,6570,0.00,6,0.7000,8.49,0.076383,0.126790,1
658,6580,0.00,6,0.7000,8.77,0.078968,0.135565,1
659,6590,0.00,6,0.7000,9.06,0.081546,0.144625,1
660,6600,0.00,6,0.7000,9.35,0.084116,0.153972,1
661,6610,0.00,6,0.7000,9.63,0.086678,0.163602,1
662,6620,0.00,6,0.7000,9.91,0.089230,0.173517,1
663,6630,0.00,6,0.7000,10.20,0.091774,0.183714,1
664,6640,0.00,6,0.7000,10.48,0.094309,0.194193,1
665,6650,0.00,6,0.7000,10.76,0.096834,0.204952,1
666,6660,0.00,6,0.7000,11.04,0.099349,0.215991,1
667,6670,0.00,6,0.7000,11.32,0.101855,0.227308,1
668,6680,0.00,6,0.7000,11.59,0.104350,0.238903,1
669,6690,0.00,6,0.7000,11.87,0.106835,0.250773,1
670,6700,0.00,6,0.7000,12.15,0.109309,0.262919,1
671,6710,0.00,6,0.7000,12.42,0.111773,0.275338,1
672,6720,0.00,6,0.7000,12.69,0.114225,0.288030,1
673,6730,0.00,6,0.7000,12.96,0.116666,0.300992,1
674,6740,0.00,6,0.7000,13.23,0.119095,0.314225,1
675,6750,0.00,6,0.7000,13.50,0.121512,0.327726,1
676,6760,0.00,6,0.7000,13.77,0.123917,0.341495,1
677,6770,0.00,6,0.7000,14.03,0.126309,0.355529,1
678,6780,0.00,6,0.7000,14.30,0.128690,0.369828,1
679,6790,0.00,6,0.7000,14.56,0.131057,0.384390,1
680,6800,0.00,6,0.7000,14.82,0.133411,0.399213,1
681,6810,0.00,6,0.7000,15.08,0.135751,0.414297,1
682,6820,0.00,6,0.7000,15.34,0.138078,0.429639,1
683,6830,0.00,6,0.7000,15.60,0.140392,0.445238,1
684,6840,0.00,6,0.7000,15.85,0.142691,0.461093,1
685,6850,0.00,6,0.7000,16.11,0.144976,0.477201,1
686,6860,0.00,6,0.7000,16.36,0.147246,0.493562,1
687,6870,0.00,6,0.7000,16.61,0.149502,0.510173,1
688,6880,0.00,6,0.7000,16.86,0.151743,0.527033,1
689,6890,0.00,6,0.7000,17.11,0.153968,0.544141,1
690,6900,0.00,6,0.7000,17.35,0.156179,0.561494,1
691,6910,0.00,6,0.7000,17.60,0.158373,0.579091,1
692,6920,0.00,6,0.7000,17.84,0.160552,0.596930,1
693,6930,0.00,6,0.7000,18.08,0.162715,0.615010,1
694,6940,0.00,6,0.7000,18.32,0.164861,0.633328,1
695,6950,0.00,6,0.7000,18.55,0.166991,0.651882,1
696,6960,0.00,6,0.7000,18.79,0.169105,0.670672,1
697,6970,0.00,6,0.7000,19.02,0.171201,0.689694,1
698,6980,0.00,6,0.7000,19.25,0.173280,0.708947,1
699,6990,0.00,6,0.7000,19.48,0.175342,0.728430,1
700,7000,0.00,6,0.7000,19.71,0.177386,0.748139,1
701,7010,0.00,6,0.7000,19.93,0.179413,0.768074,1
702,7020,0.00,6,0.7000,20.16,0.181422,0.788232,1
703,7030,0.00,6,0.7000,20.38,0.183412,0.808611,1
704,7040,0.00,6,0.7000,20.60,0.185384,0.829209,1
705,7050,0.00,6,0.7000,20.82,0.187338,0.850025,1
706,7060,0.00,6,0.7000,21.03,0.189273,0.871055,1
707,7070,0.00,6,0.7000,21.24,0.191189,0.892298,1
708,7080,0.00,6,0.7000,21.45,0.193086,0.913752,1
709,7090,0.00,6,0.7000,21.66,0.194964,0.935415,1
710,7100,0.00,6,0.7000,21.87,0.196822,0.957284,1
711,7110,0.00,6,0.7000,22.07,0.198660,0.979357,1
712,7120,0.00,6,0.7000,22.28,0.200479,1.001633,1
713,7130,0.00,6,0.7000,22.48,0.202277,1.024108,1
714,7140,0.00,6,0.7000,22.67,0.204055,1.046781,1
715,7150,0.00,6,0.7000,22.87,0.205813,1.069649,1
716,7160,0.00,6,0.7000,23.06,0.207550,1.092710,1
717,7170,0.00,6,0.7000,23.25,0.209267,1.115962,1
718,7180,0.00,6,0.7000,23.44,0.210963,1.139402,1
719,7190,0.00,6,0.7000,23.63,0.212637,1.163029,1
720,7200,0.00,6,0.7000,23.81,0.214290,1.186839,1
721,7210,0.00,6,0.7000,23.99,0.215922,1.210830,1
722,7220,0.00,6,0.7000,24.17,0.217532,1.235000,1
723,7230,0.00,6,0.7000,24.35,0.219121,1.259347,1
724,7240,0.00,6,0.7000,24.52,0.220687,1.283868,1
725,7250,0.00,6,0.7000,24.69,0.222232,1.308560,1
726,7260,0.00,6,0.7000,24.86,0.223754,1.333422,1
727,7270,0.00,6,0.7000,25.03,0.225254,1.358450,1
728,7280,0.00,6,0.7000,25.19,0.226731,1.383642,1
729,7290,0.00,6,0.7000,25.35,0.228186,1.408996,1
730,7300,0.00,6,0.7000,25.51,0.229618,1.434509,1
731,7310,0.00,6,0.7000,25.67,0.231027,1.460179,1
732,7320,0.00,6,0.7000,25.82,0.232413,1.486003,1
733,7330,0.00,6,0.7000,25.98,0.233775,1.511978,1
734,7340,0.00,6,0.7000,26.12,0.235114,1.538101,1
735,7350,0.00,6,0.7000,26.27,0.236430,1.564371,1
736,7360,0.00,6,0.7000,26.41,0.237722,1.590785,1
737,7370,0.00,6,0.7000,26.55,0.238990,1.617339,1
738,7380,0.00,6,0.7000,26.69,0.240235,1.644032,1
739,7390,0.00,6,0.7000,26.83,0.241455,1.670861,1
740,7400,0.00,6,0.7000,26.96,0.242651,1.697822,1
741,7410,0.00,6,0.7000,27.09,0.243823,1.724913,1
742,7420,0.00,6,0.7000,27.22,0.244971,1.752132,1
743,7430,0.00,6,0.7000,27.34,0.246094,1.779476,1
744,7440,0.00,6,0.7000,27.47,0.247192,1.806942,1
745,7450,0.00,6,0.7000,27.59,0.248266,1.834527,1
746,7460,0.00,6,0.7000,27.70,0.249315,1.862229,1
747,7470,0.00,6,0.7000,27.82,0.250339,1.890044,1
748,7480,0.00,6,0.7000,27.93,0.251338,1.917970,1
749,7490,0.00,6,0.7000,28.03,0.252311,1.946005,1
750,7500,0.00,6,0.7000,28.14,0.253260,1.974145,1
751,7510,0.00,6,0.7000,28.24,0.254183,2.002388,1
752,7520,0.00,6,0.7000,28.34,0.255081,2.030730,1
753,7530,0.00,6,0.7000,28.44,0.255953,2.059169,1
754,7540,0.00,6,0.7000,28.53,0.256800,2.087703,1
755,7550,0.00,6,0.7000,28.62,0.257621,2.116327,1
756,7560,0.00,6,0.7000,28.71,0.258416,2.145040,1
757,7570,0.00,6,0.7000,28.80,0.259186,2.173838,1
758,7580,0.00,6,0.7000,28.88,0.259929,2.202719,1
759,7590,0.00,6,0.7000,28.96,0.260647,2.231680,1
760,7600,0.00,6,0.7000,29.04,0.261338,2.260718,1
761,7610,0.00,6,0.7000,29.11,0.262004,2.289829,1
762,7620,0.00,6,0.7000,29.18,0.262643,2.319012,1
763,7630,0.00,6,0.7000,29.25,0.263256,2.348262,1
764,7640,0.00,6,0.7000,29.32,0.263842,2.377578,1
765,7650,0.00,6,0.7000,29.38,0.264402,2.406956,1
766,7660,0.00,6,0.7000,29.44,0.264936,2.436393,1
767,7670,0.00,6,0.7000,29.49,0.265443,2.465887,1
768,7680,0.00,6,0.7000,29.55,0.265924,2.495434,1
769,7690,0.00,6,0.7000,29.60,0.266378,2.525032,1
770,7700,0.00,6,0.7000,29.65,0.266805,2.554677,1
771,7710,0.00,6,0.7000,29.69,0.267206,2.584366,1
772,7720,0.00,6,0.7000,29.73,0.267580,2.614097,1
773,7730,0.00,6,0.7000,29.77,0.267927,2.643867,1
774,7740,0.00,6,0.7000,29.81,0.268248,2.673672,1
775,7750,0.00,6,0.7000,29.84,0.268542,2.703511,1
776,7760,0.00,6,0.7000,29.87,0.268808,2.733378,1
777,7770,0.00,6,0.7000,29.89,0.269048,2.763273,1
778,7780,0.00,6,0.7000,29.92,0.269261,2.793190,1
779,7790,0.00,6,0.7000,29.94,0.269448,2.823129,1
780,7800,0.00,6,0.7000,29.96,0.269607,2.853086,1
781,7810,0.00,6,0.7000,29.97,0.269739,2.883056,1
782,7820,0.00,6,0.7000,29.98,0.269844,2.913039,1
783,7830,0.00,6,0.7000,29.99,0.269922,2.943030,1
784,7840,0.00,6,0.7000,30.00,0.269974,2.973027,1
785,7850,0.00,6,0.7000,30.00,0.269998,3.003027,1
786,7860,0.00,6,0.7000,30.00,0.269995,3.033027,1
787,7870,0.00,6,0.7000,30.00,0.269965,3.063023,1
788,7880,0.00,6,0.7000,29.99,0.269909,3.093013,1
789,7890,0.00,6,0.7000,29.98,0.269825,3.122993,1
790,7900,0.00,6,0.7000,29.97,0.269714,3.152962,1
791,7910,0.00,6,0.7000,29.95,0.269576,3.182915,1
792,7920,0.00,6,0.7000,29.93,0.269412,3.212849,1
793,7930,0.00,6,0.7000,29.91,0.269220,3.242763,1
794,7940,0.00,6,0.7000,29.89,0.269002,3.272652,1
795,7950,0.00,6,0.7000,29.86,0.268756,3.302514,1
796,7960,0.00,6,0.7000,29.83,0.268484,3.332345,1
797,7970,0.00,6,0.7000,29.80,0.268185,3.362144,1
798,7980,0.00,6,0.7000,29.76,0.267859,3.391906,1
799,7990,0.00,6,0.7000,29.72,0.267506,3.421629,1
800,8000,0.00,6,0.7000,29.68,0.267127,3.451309,1
801,8010,0.00,6,0.7000,29.64,0.266721,3.480945,1
802,8020,0.00,6,0.7000,29.59,0.266288,3.510533,1
803,8030,0.00,6,0.7000,29.54,0.265828,3.540069,1
804,8040,0.00,6,0.7000,29.48,0.265342,3.569551,1
805,8050,0.00,6,0.7000,29.43,0.264829,3.598977,1
806,8060,0.00,6,0.7000,29.37,0.264290,3.628342,1
807,8070,0.00,6,0.7000,29.30,0.263725,3.657645,1
808,8080,0.00,6,0.7000,29.24,0.263133,3.686882,1
809,8090,0.00,6,0.7000,29.17,0.262515,3.716051,1
810,8100,0.00,6,0.7000,29.10,0.261870,3.745147,1
811,8110,0.00,6,0.7000,29.02,0.261200,3.774169,1
812,8120,0.00,6,0.7000,28.94,0.260503,3.803114,1
813,8130,0.00,6,0.7000,28.86,0.259780,3.831979,1
814,8140,0.00,6,0.7000,28.78,0.259031,3.860760,1
815,8150,0.00,6,0.7000,28.70,0.258257,3.889455,1
816,8160,0.00,6,0.7000,28.61,0.257456,3.918061,1
817,8170,0.00,6,0.7000,28.51,0.256630,3.946575,1
818,8180,0.00,6,0.7000,28.42,0.255778,3.974995,1
819,8190,0.00,6,0.7000,28.32,0.254900,4.003317,1
820,8200,0.00,6,0.7000,28.22,0.253997,4.031539,1
821,8210,0.00,6,0.7000,28.12,0.253069,4.059658,1
822,8220,0.00,6,0.7000,28.01,0.252115,4.087671,1
823,8230,0.00,6,0.7000,27.90,0.251136,4.115575,1
824,8240,0.00,6,0.7000,27.79,0.250132,4.143367,1
825,8250,0.00,6,0.7000,27.68,0.249103,4.171045,1
826,8260,0.00,6,0.7000,27.56,0.248049,4.198606,1
827,8270,0.00,6,0.7000,27.44,0.246970,4.226048,1
828,8280,0.00,6,0.7000,27.32,0.245867,4.253366,1
829,8290,0.00,6,0.7000,27.19,0.244739,4.280559,1
830,8300,0.00,6,0.7000,27.07,0.243586,4.307624,1
831,8310,0.00,6,0.7000,26.93,0.242409,4.334559,1
832,8320,0.00,6,0.7000,26.80,0.241208,4.361360,1
833,8330,0.00,6,0.7000,26.66,0.239983,4.388025,1
834,8340,0.00,6,0.7000,26.53,0.238734,4.414551,1
835,8350,0.00,6,0.7000,26.38,0.237461,4.440935,1
836,8360,0.00,6,0.7000,26.24,0.236164,4.467175,1
837,8370,0.00,6,0.7000,26.09,0.234843,4.493269,1
838,8380,0.00,6,0.7000,25.94,0.233500,4.519214,1
839,8390,0.00,6,0.7000,25.79,0.232132,4.545006,1
840,8400,0.00,6,0.7000,25.64,0.230742,4.570644,1
841,8410,0.00,6,0.7000,25.48,0.229328,4.596125,1
842,8420,0.00,6,0.7000,25.32,0.227892,4.621447,1
843,8430,0.00,6,0.7000,25.16,0.226432,4.646606,1
844,8440,0.00,6,0.7000,24.99,0.224950,4.671600,1
845,8450,0.00,6,0.7000,24.83,0.223446,4.696428,1
846,8460,0.00,6,0.7000,24.66,0.221919,4.721086,1
847,8470,0.00,6,0.7000,24.49,0.220370,4.745571,1
848,8480,0.00,6,0.7000,24.31,0.218799,4.769882,1
849,8490,0.00,6,0.7000,24.13,0.217206,4.794016,1
850,8500,0.00,6,0.7000,23.95,0.215592,4.817971,2
851,8510,0.00,6,0.7000,23.77,0.213955,4.841743,2
852,8520,0.00,6,0.7000,23.59,0.212298,4.865332,2
853,8530,0.00,6,0.7000,23.40,0.210619,4.888734,2
